iter,loss,mask-enc,mask-pred,time (ms)
3536,0.00012,99.00000,24.00000,84
3537,0.00080,113.00000,20.00000,118
3538,0.00051,116.00000,20.00000,103
3539,0.00085,99.00000,24.00000,95
3540,0.00005,112.00000,20.00000,88
3541,0.00011,113.00000,20.00000,91
3542,0.00018,113.00000,20.00000,89
3543,0.00003,98.00000,24.00000,82
3544,0.00007,101.00000,24.00000,83
3545,0.00007,118.00000,20.00000,92
3546,0.00118,99.00000,24.00000,91
3547,0.00093,110.00000,20.00000,87
3548,0.00005,117.00000,20.00000,91
3549,0.00057,114.00000,20.00000,89
3550,0.00007,116.00000,20.00000,89
3551,0.00006,133.00000,16.00000,101
3552,0.00053,110.00000,20.00000,89
3553,0.00006,96.00000,24.00000,94
3554,0.00050,97.00000,24.00000,109
3555,0.00008,115.00000,20.00000,105
3556,0.00003,113.00000,20.00000,92
3557,0.00011,97.00000,24.00000,83
3558,0.00033,113.00000,20.00000,92
3559,0.00014,114.00000,20.00000,90
3560,0.00006,110.00000,20.00000,87
3561,0.00005,111.00000,20.00000,89
3562,0.00010,114.00000,20.00000,89
3563,0.00004,117.00000,20.00000,92
3564,0.00004,95.00000,24.00000,81
3565,0.00002,113.00000,20.00000,90
3566,0.00003,95.00000,24.00000,81
3567,0.00047,116.00000,20.00000,89
3568,0.00002,115.00000,20.00000,90
3569,0.00003,111.00000,20.00000,107
3570,0.00003,100.00000,24.00000,95
3571,0.00002,115.00000,20.00000,102
3572,0.00103,114.00000,20.00000,111
3573,0.00067,101.00000,24.00000,83
3574,0.00006,114.00000,20.00000,91
3575,0.00006,102.00000,24.00000,86
3576,0.00004,100.00000,24.00000,83
3577,0.00004,113.00000,20.00000,91
3578,0.00037,116.00000,20.00000,91
3579,0.00004,116.00000,20.00000,92
3580,0.00011,116.00000,20.00000,90
3581,0.00063,100.00000,24.00000,84
3582,0.00031,116.00000,20.00000,92
3583,0.00004,136.00000,16.00000,100
3584,0.00131,114.00000,20.00000,91
3585,0.00033,114.00000,20.00000,116
3586,0.00003,113.00000,20.00000,108
3587,0.00039,105.00000,20.00000,103
3588,0.00004,115.00000,20.00000,95
3589,0.00007,119.00000,20.00000,93
3590,0.00557,116.00000,20.00000,90
3591,0.00004,118.00000,20.00000,94
3592,0.00003,133.00000,16.00000,102
3593,0.00002,93.00000,24.00000,84
3594,0.00002,113.00000,20.00000,92
3595,0.00003,113.00000,20.00000,93
3596,0.00008,131.00000,16.00000,102
3597,0.00007,117.00000,20.00000,93
3598,0.00053,95.00000,24.00000,82
3599,0.00044,118.00000,20.00000,93
3600,0.00002,108.00000,20.00000,87
3601,0.00006,110.00000,20.00000,103
3602,0.00007,116.00000,20.00000,104
3603,0.00004,95.00000,24.00000,83
3604,0.00038,113.00000,20.00000,91
3605,0.00048,111.00000,20.00000,91
3606,0.00009,114.00000,20.00000,90
3607,0.00064,108.00000,20.00000,86
3608,0.00027,109.00000,20.00000,92
3609,0.00010,116.00000,20.00000,91
3610,0.00004,116.00000,20.00000,90
3611,0.00048,112.00000,20.00000,88
3612,0.00130,114.00000,20.00000,89
3613,0.00061,115.00000,20.00000,91
3614,0.00008,111.00000,20.00000,91
3615,0.00006,113.00000,20.00000,91
3616,0.00049,98.00000,24.00000,83
3617,0.00008,105.00000,20.00000,98
3618,0.00022,98.00000,24.00000,95
3619,0.00010,113.00000,20.00000,96
3620,0.00901,92.00000,24.00000,79
3621,0.00062,110.00000,20.00000,89
3622,0.00007,113.00000,20.00000,92
3623,0.00005,114.00000,20.00000,112
3624,0.00101,114.00000,20.00000,101
3625,0.00013,99.00000,24.00000,82
3626,0.00234,114.00000,20.00000,93
3627,0.00043,114.00000,20.00000,92
3628,0.00010,91.00000,24.00000,83
3629,0.00130,114.00000,20.00000,92
3630,0.00006,113.00000,20.00000,93
3631,0.00002,94.00000,24.00000,83
3632,0.00004,116.00000,20.00000,92
3633,0.00004,103.00000,24.00000,100
3634,0.00004,118.00000,20.00000,102
3635,0.00004,129.00000,16.00000,111
3636,0.00007,90.00000,24.00000,80
3637,0.00003,118.00000,20.00000,93
3638,0.00008,116.00000,20.00000,91
3639,0.00042,116.00000,20.00000,91
3640,0.00059,95.00000,24.00000,83
3641,0.00009,109.00000,20.00000,89
3642,0.00057,111.00000,20.00000,90
3643,0.00004,115.00000,20.00000,93
3644,0.00005,96.00000,24.00000,81
3645,0.00265,89.00000,24.00000,80
3646,0.00015,115.00000,20.00000,92
3647,0.00163,107.00000,20.00000,85
3648,0.00063,86.00000,24.00000,78
3649,0.00049,129.00000,16.00000,116
3650,0.00005,113.00000,20.00000,120
3651,0.00040,97.00000,24.00000,82
3652,0.00049,94.00000,24.00000,82
3653,0.00012,97.00000,24.00000,82
3654,0.00006,119.00000,20.00000,97
3655,0.00050,118.00000,20.00000,96
3656,0.00005,114.00000,20.00000,93
3657,0.00003,114.00000,20.00000,92
3658,0.00039,115.00000,20.00000,94
3659,0.00008,109.00000,20.00000,92
3660,0.00002,100.00000,24.00000,87
3661,0.00195,114.00000,20.00000,92
3662,0.00007,93.00000,24.00000,83
3663,0.00156,117.00000,20.00000,93
3664,0.00011,101.00000,24.00000,84
3665,0.00014,115.00000,20.00000,109
3666,0.00059,112.00000,20.00000,97
3667,0.00016,117.00000,20.00000,93
3668,0.00160,113.00000,20.00000,90
3669,0.00116,109.00000,20.00000,90
3670,0.00013,116.00000,20.00000,91
3671,0.00062,120.00000,20.00000,92
3672,0.00010,97.00000,24.00000,83
3673,0.00014,114.00000,20.00000,90
3674,0.00006,116.00000,20.00000,93
3675,0.00060,113.00000,20.00000,97
3676,0.00109,96.00000,24.00000,83
3677,0.00007,116.00000,20.00000,92
3678,0.00409,116.00000,20.00000,92
3679,0.00077,114.00000,20.00000,92
3680,0.00008,89.00000,24.00000,78
3681,0.00045,90.00000,24.00000,92
3682,0.00005,95.00000,24.00000,85
3683,0.00027,111.00000,20.00000,89
3684,0.00187,115.00000,20.00000,92
3685,0.00005,113.00000,20.00000,95
3686,0.00005,113.00000,20.00000,94
3687,0.00008,115.00000,20.00000,92
3688,0.00005,112.00000,20.00000,88
3689,0.00004,98.00000,24.00000,85
3690,0.00008,110.00000,20.00000,90
3691,0.00005,114.00000,20.00000,91
3692,0.00034,116.00000,20.00000,90
3693,0.00003,113.00000,20.00000,92
3694,0.00004,105.00000,20.00000,84
3695,0.00002,111.00000,20.00000,91
3696,0.00063,111.00000,20.00000,90
3697,0.00012,113.00000,20.00000,105
3698,0.00363,112.00000,20.00000,94
3699,0.00096,101.00000,24.00000,82
3700,0.00008,114.00000,20.00000,89
3701,0.00009,92.00000,24.00000,82
3702,0.00008,109.00000,20.00000,87
3703,0.00006,93.00000,24.00000,83
3704,0.00020,132.00000,16.00000,100
3705,0.00004,112.00000,20.00000,89
3706,0.00007,101.00000,24.00000,86
3707,0.00004,109.00000,20.00000,89
3708,0.00077,133.00000,16.00000,103
3709,0.00107,110.00000,20.00000,88
3710,0.00010,97.00000,24.00000,121
3711,0.00018,115.00000,20.00000,93
3712,0.00011,95.00000,24.00000,81
3713,0.00022,112.00000,20.00000,105
3714,0.00007,135.00000,16.00000,119
3715,0.00194,133.00000,16.00000,101
3716,0.00008,116.00000,20.00000,90
3717,0.00007,134.00000,16.00000,98
3718,0.00005,116.00000,20.00000,91
3719,0.00008,133.00000,16.00000,100
3720,0.00090,111.00000,20.00000,89
3721,0.00010,111.00000,20.00000,88
3722,0.00093,112.00000,20.00000,87
3723,0.00005,90.00000,24.00000,78
3724,0.00006,112.00000,20.00000,87
3725,0.00007,114.00000,20.00000,89
3726,0.00005,116.00000,20.00000,88
3727,0.00007,91.00000,24.00000,78
3728,0.00007,113.00000,20.00000,90
3729,0.00006,131.00000,16.00000,116
3730,0.00006,131.00000,16.00000,104
3731,0.00007,116.00000,20.00000,89
3732,0.00044,105.00000,20.00000,86
3733,0.00135,115.00000,20.00000,92
3734,0.00075,113.00000,20.00000,92
3735,0.00004,114.00000,20.00000,90
3736,0.00006,135.00000,16.00000,103
3737,0.00005,112.00000,20.00000,89
3738,0.00007,97.00000,24.00000,84
3739,0.00006,109.00000,20.00000,90
3740,0.00118,109.00000,20.00000,89
3741,0.00056,109.00000,20.00000,90
3742,0.00064,130.00000,16.00000,97
3743,0.00049,108.00000,20.00000,85
3744,0.00054,115.00000,20.00000,91
3745,0.00073,111.00000,20.00000,105
3746,0.00013,132.00000,16.00000,105
3747,0.00008,109.00000,20.00000,89
3748,0.00079,113.00000,20.00000,90
3749,0.00096,116.00000,20.00000,90
3750,0.00348,113.00000,20.00000,91
3751,0.00117,116.00000,20.00000,91
3752,0.00190,117.00000,20.00000,92
3753,0.00012,94.00000,24.00000,81
3754,0.00007,116.00000,20.00000,90
3755,0.00014,117.00000,20.00000,92
3756,0.00008,113.00000,20.00000,92
3757,0.00008,96.00000,24.00000,82
3758,0.00020,113.00000,20.00000,99
3759,0.00890,98.00000,24.00000,83
3760,0.00195,117.00000,20.00000,92
3761,0.00020,120.00000,20.00000,109
3762,0.00006,113.00000,20.00000,103
3763,0.00008,93.00000,24.00000,81
3764,0.00004,113.00000,20.00000,92
3765,0.00009,111.00000,20.00000,98
3766,0.00024,115.00000,20.00000,92
3767,0.00010,116.00000,20.00000,91
3768,0.00021,96.00000,24.00000,80
3769,0.00010,97.00000,24.00000,83
3770,0.00004,98.00000,24.00000,83
3771,0.00011,115.00000,20.00000,91
3772,0.00168,105.00000,20.00000,86
3773,0.00057,112.00000,20.00000,87
3774,0.00081,116.00000,20.00000,91
3775,0.00009,116.00000,20.00000,91
3776,0.00011,109.00000,20.00000,89
3777,0.00054,120.00000,20.00000,108
3778,0.00007,111.00000,20.00000,109
3779,0.00114,121.00000,20.00000,104
3780,0.00006,115.00000,20.00000,93
3781,0.00042,110.00000,20.00000,89
3782,0.00003,117.00000,20.00000,95
3783,0.00004,98.00000,24.00000,85
3784,0.00008,99.00000,24.00000,85
3785,0.00005,114.00000,20.00000,90
3786,0.00003,93.00000,24.00000,83
3787,0.00002,113.00000,20.00000,92
3788,0.00004,120.00000,20.00000,95
3789,0.00007,95.00000,24.00000,82
3790,0.00049,89.00000,24.00000,79
3791,0.00005,112.00000,20.00000,88
3792,0.00007,116.00000,20.00000,93
3793,0.00003,110.00000,20.00000,104
3794,0.00010,91.00000,24.00000,90
3795,0.00006,95.00000,24.00000,89
3796,0.00005,116.00000,20.00000,91
3797,0.00007,115.00000,20.00000,93
3798,0.00002,92.00000,24.00000,80
3799,0.00008,94.00000,24.00000,82
3800,0.00096,111.00000,20.00000,90
3801,0.00003,117.00000,20.00000,94
3802,0.00090,99.00000,24.00000,85
3803,0.00004,109.00000,20.00000,88
3804,0.00006,96.00000,24.00000,81
3805,0.00086,117.00000,20.00000,93
3806,0.00010,111.00000,20.00000,90
3807,0.00029,90.00000,24.00000,79
3808,0.00050,96.00000,24.00000,79
3809,0.00007,110.00000,20.00000,106
3810,0.00023,114.00000,20.00000,104
3811,0.00009,112.00000,20.00000,100
3812,0.00009,110.00000,20.00000,87
3813,0.00064,115.00000,20.00000,91
3814,0.00013,101.00000,24.00000,83
3815,0.00007,129.00000,16.00000,98
3816,0.00009,111.00000,20.00000,90
3817,0.00057,116.00000,20.00000,88
3818,0.00064,94.00000,24.00000,84
3819,0.00018,110.00000,20.00000,88
3820,0.00007,111.00000,20.00000,89
3821,0.00221,119.00000,20.00000,99
3822,0.00012,119.00000,20.00000,93
3823,0.00070,97.00000,24.00000,82
3824,0.00011,113.00000,20.00000,91
3825,0.00357,110.00000,20.00000,103
3826,0.00144,110.00000,20.00000,96
3827,0.00006,89.00000,24.00000,81
3828,0.00003,111.00000,20.00000,101
3829,0.00007,96.00000,24.00000,82
3830,0.00078,132.00000,16.00000,100
3831,0.00003,115.00000,20.00000,101
3832,0.00005,114.00000,20.00000,90
3833,0.00037,111.00000,20.00000,92
3834,0.00004,105.00000,20.00000,85
3835,0.00022,114.00000,20.00000,92
3836,0.00005,117.00000,20.00000,93
3837,0.00010,110.00000,20.00000,88
3838,0.00111,114.00000,20.00000,90
3839,0.00027,98.00000,24.00000,81
3840,0.00004,105.00000,20.00000,83
3841,0.00006,110.00000,20.00000,102
3842,0.00004,114.00000,20.00000,96
3843,0.00066,102.00000,24.00000,86
3844,0.00010,129.00000,16.00000,99
3845,0.00004,93.00000,24.00000,79
3846,0.00254,117.00000,20.00000,93
3847,0.00004,102.00000,24.00000,84
3848,0.00006,113.00000,20.00000,90
3849,0.00032,117.00000,20.00000,93
3850,0.00004,114.00000,20.00000,91
3851,0.00003,93.00000,24.00000,81
3852,0.00004,114.00000,20.00000,91
3853,0.00047,111.00000,20.00000,91
3854,0.00005,113.00000,20.00000,91
3855,0.00003,133.00000,16.00000,102
3856,0.00003,132.00000,16.00000,98
3857,0.00039,117.00000,20.00000,113
3858,0.00021,119.00000,20.00000,111
3859,0.00003,118.00000,20.00000,93
3860,0.00023,118.00000,20.00000,93
3861,0.00010,113.00000,20.00000,92
3862,0.00033,105.00000,20.00000,86
3863,0.00008,114.00000,20.00000,91
3864,0.00010,117.00000,20.00000,94
3865,0.00016,95.00000,24.00000,81
3866,0.00140,113.00000,20.00000,93
3867,0.00011,116.00000,20.00000,92
3868,0.00012,105.00000,20.00000,84
3869,0.00424,99.00000,24.00000,84
3870,0.00015,114.00000,20.00000,89
3871,0.00012,113.00000,20.00000,91
3872,0.00209,107.00000,20.00000,86
3873,0.00004,95.00000,24.00000,97
3874,0.00140,111.00000,20.00000,103
3875,0.00015,100.00000,24.00000,84
3876,0.00048,115.00000,20.00000,111
3877,0.00018,98.00000,24.00000,85
3878,0.00038,117.00000,20.00000,94
3879,0.00003,97.00000,24.00000,83
3880,0.00003,103.00000,24.00000,87
3881,0.00003,129.00000,16.00000,101
3882,0.00005,116.00000,20.00000,91
3883,0.00009,121.00000,20.00000,95
3884,0.00091,95.00000,24.00000,84
3885,0.00005,114.00000,20.00000,91
3886,0.00059,113.00000,20.00000,92
3887,0.00004,110.00000,20.00000,87
3888,0.00004,111.00000,20.00000,89
3889,0.00186,118.00000,20.00000,107
3890,0.00056,112.00000,20.00000,101
3891,0.00009,113.00000,20.00000,99
3892,0.00004,132.00000,16.00000,98
3893,0.00006,113.00000,20.00000,92
3894,0.00020,115.00000,20.00000,93
3895,0.00003,114.00000,20.00000,90
3896,0.00005,111.00000,20.00000,91
3897,0.00008,110.00000,20.00000,89
3898,0.00011,117.00000,20.00000,94
3899,0.00005,134.00000,16.00000,101
3900,0.00049,114.00000,20.00000,89
3901,0.00048,99.00000,24.00000,84
3902,0.00008,117.00000,20.00000,93
3903,0.00046,102.00000,24.00000,86
3904,0.00107,99.00000,24.00000,84
3905,0.00006,115.00000,20.00000,106
3906,0.00010,116.00000,20.00000,99
3907,0.00006,113.00000,20.00000,96
3908,0.00143,101.00000,24.00000,85
3909,0.00006,113.00000,20.00000,92
3910,0.00005,106.00000,20.00000,86
3911,0.00006,112.00000,20.00000,88
3912,0.00005,115.00000,20.00000,91
3913,0.00134,117.00000,20.00000,93
3914,0.00015,117.00000,20.00000,93
3915,0.00008,116.00000,20.00000,91
3916,0.00026,116.00000,20.00000,90
3917,0.00005,105.00000,20.00000,85
3918,0.00010,133.00000,16.00000,102
3919,0.00004,107.00000,20.00000,86
3920,0.00137,99.00000,24.00000,84
3921,0.00007,115.00000,20.00000,107
3922,0.00005,113.00000,20.00000,102
3923,0.00007,114.00000,20.00000,98
3924,0.00011,111.00000,20.00000,91
3925,0.00047,119.00000,20.00000,95
3926,0.00007,93.00000,24.00000,97
3927,0.00009,111.00000,20.00000,98
3928,0.00008,114.00000,20.00000,103
3929,0.00017,110.00000,20.00000,89
3930,0.00068,115.00000,20.00000,92
3931,0.00063,95.00000,24.00000,82
3932,0.00009,91.00000,24.00000,85
3933,0.00011,113.00000,20.00000,93
3934,0.00008,103.00000,24.00000,86
3935,0.00006,116.00000,20.00000,91
3936,0.00103,94.00000,24.00000,79
3937,0.00006,114.00000,20.00000,106
3938,0.00004,112.00000,20.00000,93
3939,0.00003,91.00000,24.00000,79
3940,0.00004,101.00000,24.00000,85
3941,0.00002,112.00000,20.00000,94
3942,0.00004,99.00000,24.00000,83
3943,0.00003,105.00000,20.00000,86
3944,0.00003,113.00000,20.00000,93
3945,0.00003,113.00000,20.00000,92
3946,0.00001,108.00000,20.00000,87
3947,0.00002,90.00000,24.00000,78
3948,0.00003,114.00000,20.00000,89
3949,0.00002,114.00000,20.00000,90
3950,0.00002,117.00000,20.00000,93
3951,0.00003,112.00000,20.00000,89
3952,0.00001,109.00000,20.00000,88
3953,0.00102,131.00000,16.00000,116
3954,0.00113,111.00000,20.00000,92
3955,0.00218,99.00000,24.00000,84
3956,0.00005,116.00000,20.00000,89
3957,0.00003,116.00000,20.00000,91
3958,0.00006,118.00000,20.00000,92
3959,0.00004,116.00000,20.00000,91
3960,0.00020,118.00000,20.00000,93
3961,0.00003,114.00000,20.00000,90
3962,0.00040,93.00000,24.00000,83
3963,0.00003,114.00000,20.00000,90
3964,0.00002,120.00000,20.00000,93
3965,0.00055,113.00000,20.00000,92
3966,0.00109,112.00000,20.00000,87
3967,0.00124,110.00000,20.00000,89
3968,0.00007,129.00000,16.00000,99
3969,0.00034,115.00000,20.00000,109
3970,0.00007,111.00000,20.00000,102
3971,0.00003,112.00000,20.00000,154
3972,0.00003,113.00000,20.00000,90
3973,0.00004,111.00000,20.00000,93
3974,0.00061,109.00000,20.00000,99
3975,0.00085,121.00000,20.00000,97
3976,0.00037,109.00000,20.00000,93
3977,0.00025,115.00000,20.00000,95
3978,0.00049,112.00000,20.00000,89
3979,0.00061,113.00000,20.00000,93
3980,0.00004,114.00000,20.00000,91
3981,0.00004,113.00000,20.00000,93
3982,0.00181,116.00000,20.00000,92
3983,0.00121,112.00000,20.00000,89
3984,0.00040,112.00000,20.00000,89
3985,0.00075,99.00000,24.00000,100
3986,0.00083,113.00000,20.00000,105
3987,0.00011,130.00000,16.00000,98
3988,0.00002,115.00000,20.00000,93
3989,0.00106,112.00000,20.00000,89
3990,0.00091,113.00000,20.00000,94
3991,0.00008,109.00000,20.00000,88
3992,0.00054,115.00000,20.00000,93
3993,0.00146,110.00000,20.00000,89
3994,0.00113,121.00000,20.00000,96
3995,0.00013,109.00000,20.00000,90
3996,0.00022,107.00000,20.00000,86
3997,0.00005,114.00000,20.00000,90
3998,0.00140,133.00000,16.00000,103
3999,0.00007,100.00000,24.00000,84
4000,0.00108,109.00000,20.00000,90
4001,0.00009,109.00000,20.00000,104
4002,0.00179,120.00000,20.00000,103
4003,0.00013,118.00000,20.00000,94
4004,0.00031,113.00000,20.00000,92
4005,0.00059,115.00000,20.00000,93
4006,0.00013,114.00000,20.00000,91
4007,0.00014,116.00000,20.00000,90
4008,0.00016,91.00000,24.00000,80
4009,0.00075,110.00000,20.00000,90
4010,0.00003,117.00000,20.00000,94
4011,0.00049,112.00000,20.00000,90
4012,0.00069,114.00000,20.00000,89
4013,0.00007,117.00000,20.00000,93
4014,0.00205,114.00000,20.00000,90
4015,0.00119,116.00000,20.00000,92
4016,0.00004,101.00000,24.00000,85
4017,0.00008,114.00000,20.00000,107
4018,0.00202,113.00000,20.00000,97
4019,0.00004,110.00000,20.00000,90
4020,0.00003,85.00000,24.00000,76
4021,0.00008,117.00000,20.00000,92
4022,0.00149,111.00000,20.00000,91
4023,0.00006,111.00000,20.00000,89
4024,0.00124,115.00000,20.00000,93
4025,0.00052,92.00000,24.00000,82
4026,0.00109,114.00000,20.00000,90
4027,0.00048,113.00000,20.00000,94
4028,0.00064,118.00000,20.00000,95
4029,0.00060,114.00000,20.00000,92
4030,0.00117,95.00000,24.00000,82
4031,0.00005,116.00000,20.00000,91
4032,0.00067,94.00000,24.00000,81
4033,0.00005,103.00000,24.00000,99
4034,0.00008,115.00000,20.00000,105
4035,0.00005,89.00000,24.00000,79
4036,0.00012,112.00000,20.00000,87
4037,0.00052,95.00000,24.00000,84
4038,0.00006,117.00000,20.00000,94
4039,0.00006,111.00000,20.00000,91
4040,0.00004,115.00000,20.00000,93
4041,0.00103,116.00000,20.00000,90
4042,0.00517,117.00000,20.00000,94
4043,0.00026,118.00000,20.00000,93
4044,0.00013,116.00000,20.00000,92
4045,0.00008,112.00000,20.00000,89
4046,0.00027,101.00000,24.00000,84
4047,0.00004,114.00000,20.00000,90
4048,0.00007,116.00000,20.00000,90
4049,0.00018,131.00000,16.00000,190
4050,0.00005,111.00000,20.00000,90
4051,0.00143,121.00000,20.00000,94
4052,0.00062,111.00000,20.00000,89
4053,0.00015,110.00000,20.00000,87
4054,0.00015,101.00000,24.00000,84
4055,0.00010,111.00000,20.00000,89
4056,0.00009,117.00000,20.00000,92
4057,0.00003,92.00000,24.00000,78
4058,0.00007,112.00000,20.00000,88
4059,0.00008,101.00000,24.00000,86
4060,0.00003,89.00000,24.00000,81
4061,0.00009,112.00000,20.00000,89
4062,0.00011,117.00000,20.00000,94
4063,0.00017,133.00000,16.00000,101
4064,0.00007,114.00000,20.00000,92
4065,0.00002,134.00000,16.00000,117
4066,0.00162,114.00000,20.00000,97
4067,0.00004,115.00000,20.00000,90
4068,0.00005,96.00000,24.00000,79
4069,0.00020,109.00000,20.00000,88
4070,0.00174,115.00000,20.00000,91
4071,0.00004,111.00000,20.00000,88
4072,0.00004,97.00000,24.00000,82
4073,0.00002,119.00000,20.00000,99
4074,0.00009,105.00000,20.00000,84
4075,0.00002,115.00000,20.00000,90
4076,0.00076,111.00000,20.00000,89
4077,0.00005,95.00000,24.00000,81
4078,0.00003,110.00000,20.00000,88
4079,0.00006,133.00000,16.00000,101
4080,0.00004,119.00000,20.00000,92
4081,0.00003,115.00000,20.00000,108
4082,0.00002,112.00000,20.00000,89
4083,0.00012,135.00000,16.00000,102
4084,0.00004,109.00000,20.00000,88
4085,0.00002,111.00000,20.00000,89
4086,0.00005,115.00000,20.00000,91
4087,0.00038,96.00000,24.00000,79
4088,0.00002,105.00000,20.00000,84
4089,0.00031,119.00000,20.00000,93
4090,0.00052,115.00000,20.00000,91
4091,0.00057,115.00000,20.00000,93
4092,0.00006,94.00000,24.00000,80
4093,0.00003,114.00000,20.00000,90
4094,0.00011,114.00000,20.00000,91
4095,0.00002,113.00000,20.00000,92
4096,0.00002,112.00000,20.00000,123
4097,0.00045,119.00000,20.00000,108
4098,0.00115,94.00000,24.00000,82
4099,0.00010,95.00000,24.00000,80
4100,0.00003,117.00000,20.00000,92
4101,0.00003,113.00000,20.00000,91
4102,0.00077,113.00000,20.00000,90
4103,0.00005,94.00000,24.00000,81
4104,0.00009,97.00000,24.00000,81
4105,0.00004,113.00000,20.00000,91
4106,0.00126,103.00000,24.00000,85
4107,0.00003,111.00000,20.00000,90
4108,0.00006,113.00000,20.00000,91
4109,0.00003,109.00000,20.00000,90
4110,0.00002,93.00000,24.00000,82
4111,0.00004,99.00000,24.00000,84
4112,0.00002,114.00000,20.00000,90
4113,0.00017,120.00000,20.00000,112
4114,0.00045,109.00000,20.00000,96
4115,0.00012,101.00000,24.00000,85
4116,0.00050,114.00000,20.00000,91
4117,0.00003,115.00000,20.00000,92
4118,0.00049,84.00000,24.00000,76
4119,0.00004,103.00000,24.00000,86
4120,0.00003,111.00000,20.00000,90
4121,0.00003,115.00000,20.00000,91
4122,0.00048,111.00000,20.00000,91
4123,0.00006,114.00000,20.00000,93
4124,0.00151,132.00000,16.00000,101
4125,0.00047,112.00000,20.00000,90
4126,0.00129,117.00000,20.00000,93
4127,0.00005,119.00000,20.00000,95
4128,0.00010,102.00000,24.00000,86
4129,0.00016,116.00000,20.00000,119
4130,0.00040,107.00000,20.00000,99
4131,0.00266,113.00000,20.00000,89
4132,0.00013,102.00000,24.00000,85
4133,0.00012,107.00000,20.00000,85
4134,0.00080,109.00000,20.00000,88
4135,0.00052,115.00000,20.00000,90
4136,0.00079,114.00000,20.00000,88
4137,0.00073,113.00000,20.00000,91
4138,0.00020,114.00000,20.00000,93
4139,0.00004,113.00000,20.00000,92
4140,0.00011,132.00000,16.00000,99
4141,0.00435,112.00000,20.00000,88
4142,0.00064,113.00000,20.00000,93
4143,0.00013,115.00000,20.00000,93
4144,0.00050,117.00000,20.00000,94
4145,0.00009,117.00000,20.00000,108
4146,0.00008,116.00000,20.00000,104
4147,0.00009,98.00000,24.00000,90
4148,0.00009,115.00000,20.00000,91
4149,0.00009,93.00000,24.00000,91
4150,0.00029,115.00000,20.00000,90
4151,0.00147,116.00000,20.00000,89
4152,0.00009,111.00000,20.00000,88
4153,0.00007,101.00000,24.00000,84
4154,0.00003,96.00000,24.00000,79
4155,0.00007,112.00000,20.00000,88
4156,0.00006,114.00000,20.00000,89
4157,0.00004,113.00000,20.00000,89
4158,0.00004,113.00000,20.00000,90
4159,0.00007,114.00000,20.00000,90
4160,0.00005,117.00000,20.00000,92
4161,0.00007,113.00000,20.00000,109
4162,0.00146,91.00000,24.00000,86
4163,0.00010,92.00000,24.00000,82
4164,0.00009,115.00000,20.00000,97
4165,0.00011,117.00000,20.00000,94
4166,0.00041,110.00000,20.00000,91
4167,0.00010,119.00000,20.00000,95
4168,0.00156,113.00000,20.00000,92
4169,0.00044,100.00000,24.00000,84
4170,0.00008,116.00000,20.00000,91
4171,0.00007,91.00000,24.00000,80
4172,0.00010,97.00000,24.00000,83
4173,0.00077,108.00000,20.00000,86
4174,0.00108,113.00000,20.00000,89
4175,0.00121,129.00000,16.00000,99
4176,0.00061,112.00000,20.00000,86
4177,0.00010,114.00000,20.00000,106
4178,0.00012,113.00000,20.00000,105
4179,0.00005,114.00000,20.00000,91
4180,0.00195,96.00000,24.00000,80
4181,0.00010,85.00000,24.00000,77
4182,0.00009,116.00000,20.00000,90
4183,0.00006,95.00000,24.00000,83
4184,0.00010,106.00000,20.00000,86
4185,0.00006,112.00000,20.00000,89
4186,0.00005,106.00000,20.00000,86
4187,0.00165,101.00000,24.00000,85
4188,0.00005,117.00000,20.00000,92
4189,0.00004,117.00000,20.00000,95
4190,0.00010,114.00000,20.00000,92
4191,0.00006,109.00000,20.00000,91
4192,0.00003,99.00000,24.00000,84
4193,0.00012,119.00000,20.00000,111
4194,0.00054,108.00000,20.00000,94
4195,0.00005,94.00000,24.00000,95
4196,0.00004,119.00000,20.00000,99
4197,0.00005,133.00000,16.00000,121
4198,0.00011,116.00000,20.00000,93
4199,0.00003,113.00000,20.00000,97
4200,0.00005,117.00000,20.00000,97
4201,0.00003,98.00000,24.00000,83
4202,0.00010,113.00000,20.00000,93
4203,0.00002,109.00000,20.00000,89
4204,0.00073,113.00000,20.00000,93
4205,0.00006,111.00000,20.00000,92
4206,0.00003,91.00000,24.00000,81
4207,0.00002,95.00000,24.00000,83
4208,0.00007,114.00000,20.00000,95
4209,0.00138,133.00000,16.00000,119
4210,0.00016,113.00000,20.00000,101
4211,0.00012,115.00000,20.00000,93
4212,0.00011,98.00000,24.00000,85
4213,0.00011,111.00000,20.00000,91
4214,0.00027,116.00000,20.00000,90
4215,0.00045,113.00000,20.00000,94
4216,0.00011,111.00000,20.00000,90
4217,0.00017,117.00000,20.00000,95
4218,0.00012,93.00000,24.00000,84
4219,0.00013,89.00000,24.00000,79
4220,0.00037,114.00000,20.00000,90
4221,0.00009,106.00000,20.00000,85
4222,0.00021,114.00000,20.00000,90
4223,0.00012,119.00000,20.00000,94
4224,0.00014,113.00000,20.00000,90
4225,0.00005,95.00000,24.00000,95
4226,0.00006,98.00000,24.00000,96
4227,0.00004,113.00000,20.00000,101
4228,0.00003,111.00000,20.00000,88
4229,0.00003,112.00000,20.00000,87
4230,0.00002,89.00000,24.00000,77
4231,0.00004,116.00000,20.00000,90
4232,0.00004,120.00000,20.00000,92
4233,0.00002,111.00000,20.00000,89
